id,very_positive,positive,neutral,negative,very_negative,score
agArzP1,1.3333,6.3333,35.6667,45.0,12.6667,1.6
aMxeqgG,6.0,11.5,40.25,31.75,10.5,14.2
aEPdqDn,2.1905,13.6905,41.5238,34.8095,7.7143,24.962264150943398
an4ePgV,2.0,21.5,64.5,10.5,1.5,10.0
a3wvXVQ,3.6667,18.6667,50.3333,23.9167,3.25,12.863636363636365
aAeBz7o,2.0,8.0,22.0,60.0,9.0,1.8
aeDK8nm,2.1667,13.0,51.0,30.1667,4.3333,4.25
aD4ReyN,5.25,27.5,38.75,25.0,4.0,30.33333333333333
aGdK4W7,2.25,20.125,52.375,21.75,3.375,0.7368421052631579
an4ePmz,4.5,40.5,32.5,19.0,3.0,3.75
aoPmQrm,1.0,9.0,65.0,22.0,3.0,0.0
aK74o0O,9.625,32.375,39.5,15.5,2.625,3.25
ax9EqxW,6.5,23.0,50.0,17.0,3.0,0.9090909090909092
a7WvRRm,1.0,7.0,88.0,4.0,1.0,0.7142857142857143
arV1zry,2.2308,12.2308,36.5385,38.0769,10.9231,15.947368421052632
a7WvPWb,2.75,16.0,44.5625,29.1875,7.5625,15.955882352941178
aeDK8zj,2.0,11.0,71.6667,13.0,2.0,2.2857142857142856
aK74oQ6,2.0,6.5,46.5,36.5,8.0,2.4285714285714284
a9njgom,1.0,9.0,79.0,9.5,1.0,2.4
azm7ppq,10.0,64.0,19.0,5.0,1.0,3.4285714285714284
apGKZE5,2.0,6.0,25.0,56.5,10.5,1.0
aO7oLg3,2.1,12.25,50.25,27.45,8.0,0.8333333333333334
an4eVR0,6.4444,16.4444,39.4444,31.5556,5.8889,16.857142857142858
aLw67YP,2.6,16.6,51.8,24.6,3.8,2.333333333333333
aD4Rey7,1.6667,10.3333,40.0,41.3333,7.0,2.1818181818181817
arV17PX,2.5,41.5,54.0,2.0,0.5,1.0
aqn4onP,1.0,3.0,44.0,47.0,5.0,0.8
aXgZ682,1.2143,7.2143,54.7143,32.4286,4.3571,4.5
awBNjDW,4.0,28.0,51.3333,14.1667,2.3333,9.522388059701491
aeDK8LB,1.5,13.0,68.5,14.5,2.0,2.555555555555556
azm7p5b,1.5,2.5,43.0,43.0,10.0,0.45
awBNWR1,2.8,12.92,38.2,38.4,7.68,10.9375
a2WE6Qp,4.3333,17.6667,38.6667,27.0,12.3333,1.75
aP76E6B,5.8462,21.3846,44.1538,23.6154,5.0769,0.42857142857142855
aj9Qdop,3.4,23.6,48.2,21.2,4.0,3.674418604651162
apGK7Qb,2.25,21.0,25.75,44.0,6.5,6.05
aQd6W0w,1.0,11.0,84.0,3.0,1.0,1.0
aoPmvme,5.1563,19.875,35.3125,32.7188,7.0,13.144736842105265
aBm9A9Q,2.2,11.7,35.5,42.8,8.0,19.0
a8GdNoY,4.0,25.0,63.5,6.0,1.0,14.8
aZyq6q3,3.5,35.0,60.0,1.5,0.0,0.3333333333333333
aqn4ooP,3.5,28.5,25.5,37.5,5.5,3.1428571428571432
a43pBKy,2.1538,12.9231,45.2308,34.8462,5.0,6.602272727272728
a9njxjL,2.4167,13.75,51.5,27.5,4.8333,1.0
aLw6nwg,2.1875,16.875,45.6563,30.0313,5.1563,13.142857142857142
a0Nvy6d,2.5,22.0,65.0,8.0,1.5,49.846153846153854
aEPdmKx,2.4,16.9,50.1,26.2,4.5,4.625
aP76zPq,3.4286,16.4286,34.2857,38.2857,7.8571,8.36
azm7pQj,1.0,13.0,75.0,9.0,1.0,3.111111111111111
abG3N3v,0.8,4.2,42.6,45.4,7.4,8.325581395348838
adVyDZ2,20.75,16.0,50.0,11.0,1.75,15.333333333333336
an4eWqL,2.6154,14.6154,35.9231,39.1538,7.9231,8.5
aqn4P4R,2.3333,18.0,45.0,31.0,3.6667,6.6
a2WE3Ep,1.8333,8.8333,50.75,32.0,6.6667,0.8571428571428571
ax9ELEn,3.3793,17.931,46.5517,26.6897,5.4138,0.7777777777777778
aoPmQw3,2.5,10.5,66.0,17.5,3.0,0.375
aj9QzQ1,3.0,12.8333,25.6667,49.0,9.5,2.0
aK74oR6,3.0,24.5,54.25,15.5,2.25,1.162162162162162
a2WEO61,4.25,18.0,37.625,29.75,10.5,7.0
a6Kr0r2,4.3125,21.1875,41.8125,27.1875,5.5,1.7826086956521738
awBNEND,8.1818,33.1818,36.1818,19.0,3.5455,2.727272727272727
aYyjXzm,2.0,16.0,31.0,45.0,6.0,2.0
aVwjpzM,2.6471,18.6471,43.7647,29.8235,5.0,7.6
aYyj3jm,1.5,7.5,53.0,33.5,5.0,0.7142857142857143
amvqeNo,3.2,18.2,36.0,36.6,5.4,1.9411764705882355
azm7pyN,3.0,14.0,63.0,17.0,3.0,2.0
aBm9ARQ,1.6667,15.0,53.3333,25.3333,4.3333,0.8
adVyDAM,1.0,14.0,56.0,26.0,2.0,0.16666666666666666
aLw67jA,2.0,17.0,60.0,19.0,2.0,1.4444444444444444
agArz2x,6.0,37.5,37.0,16.0,3.0,1.8
azm7Wgm,6.1176,29.9412,35.5294,23.5882,4.8235,5.0540540540540535
a5WpOpg,4.3,20.1,54.6,17.5,3.4,0.9375
a8GdxZQ,1.6667,15.6667,49.7778,28.6667,4.5556,13.666666666666664
arV1Qv0,3.2222,20.2222,41.4444,30.2222,4.6667,2.7777777777777777
aeDKewO,6.52,23.34,45.4,21.34,3.36,9.68918918918919
a7WvYvw,4.6667,29.0,52.3333,11.6667,2.3333,7.0
abG3njv,2.5833,17.5,54.4167,22.5833,2.8333,12.914285714285715
a2WE6eZ,4.0476,19.9524,41.1905,29.7619,5.1429,40.13636363636363
aO7oMoR,3.5,20.0,46.0,26.5,4.0,1.5714285714285714
abG3nn8,2.75,15.25,52.0,25.0,5.0,1.619047619047619
agAr9Yw,4.0,26.2,35.4,29.2,5.6,9.875
aP76VGG,1.6,10.4,37.6,42.4,8.0,5.181818181818182
aD4RKAx,1.3333,13.6667,45.6667,34.3333,5.1667,9.8
a7WvRjw,1.5,10.5,36.0,44.0,7.5,3.8333333333333335
a1WpB58,2.6667,20.6667,41.3333,30.1111,5.5556,10.72972972972973
aoPm653,1.5714,9.2857,63.7143,21.8571,3.7143,8.65
a3wv6Yr,0.0,1.0,27.0,66.0,5.5,1.5
aVwjyBO,1.75,9.5,54.25,31.25,3.25,0.8
a6KrxR9,7.2727,26.1818,31.0,29.0,6.6364,3.3695652173913038
aZyqOG9,1.0,2.0,43.0,45.0,8.5,6.0
arV17j5,5.0,35.0,43.5,14.0,2.5,0.4
a1WpqwY,7.3333,33.0833,36.4167,19.9167,3.0833,13.190476190476188
avz2MpW,9.5,48.0,24.0,15.5,2.5,2.125
a9njR4Z,3.925,18.85,46.15,25.525,5.475,50.33684210526316
a8GdQzQ,2.5,18.25,38.75,35.25,5.0,16.714285714285715
aEPdmLG,1.5,14.25,65.0,17.25,2.0,1.75
aAeBzjE,5.5263,23.1053,44.1579,23.0,4.1579,13.906976744186045
a7WvRzL,1.0,5.5,53.5,34.5,5.5,0.5
aWxBd5x,7.8889,16.5556,49.1111,22.8889,3.3333,8.2
aLw67qv,4.5,19.0,44.0,25.0,7.0,8.0
a8GdRLd,5.0,28.0,43.3333,20.6667,3.0,5.0
an4edRL,3.0,17.2222,32.8889,37.5556,9.5556,6.571428571428571
aO7oL9v,2.0,19.0,53.75,22.0,2.75,4.25
aEPdmOM,2.5,24.5,48.5,20.75,3.5,1.3333333333333333
ax9EqPb,4.5,23.0,45.0,23.5,4.0,13.75
a2WE3Y1,4.3333,32.0,45.1667,15.5,2.6667,0.4444444444444444
abG3m09,2.3636,14.2727,39.1818,36.0,8.1818,15.06896551724138
an4emXn,1.5,11.0,28.0,53.5,6.0,4.5
abG3L68,3.3333,23.9167,47.0833,22.1667,3.5833,5.871794871794871
aoPmv0w,6.0,25.6667,24.0,38.0,6.6667,1.1428571428571428
aVwjpOM,3.5294,18.1765,44.7059,28.1176,5.3725,31.77
a8Gdz9p,4.25,25.0,49.875,17.5,3.5,9.818181818181818
azm7pDB,1.0,7.5,69.5,20.5,2.0,2.5
aEPdQPo,3.7222,13.1111,45.2778,32.9444,4.8889,27.142857142857146
ax9ELG1,2.5,20.5,49.5,25.5,2.5,0.25
apGK4BE,1.3333,8.5,42.5,38.8333,9.1667,0.5
aK74orO,1.0,9.0,34.0,51.0,6.0,3.0
aR76yM5,3.069,20.2069,50.3103,23.1379,3.3448,44.33823529411765
arV1D9d,3.0,19.625,46.625,26.625,4.125,8.38888888888889
adVyGpB,5.1429,23.7143,44.7857,22.1429,4.2857,1.0
a3wvXD5,10.0,30.0,20.0,31.0,8.0,4.2
avz2MgX,6.3704,27.8519,40.2593,21.4074,4.0741,15.2
avz2mXZ,4.4706,23.4706,42.5294,24.2353,5.0588,12.033898305084744
a1WpyYP,2.4444,12.2222,52.8889,28.4444,3.7778,4.75
amvqe0d,7.6667,49.6667,38.0,3.3333,1.3333,1.5
a43pOvv,3.2857,17.0,42.8571,31.4286,5.2857,6.384615384615384
a0Nvr8B,3.5,20.25,35.25,35.25,5.5,1.4
a3wv6L3,3.0,22.0,50.0,23.0,3.0,1.3333333333333333
aj9QzrG,13.3333,61.0,19.0,4.6667,1.6667,3.25
a2WE3q1,1.0,9.0,63.0,24.0,2.0,1.5
amvqe8j,2.4262,17.1311,52.2951,24.2459,3.9016,7.421052631578947
an4emB0,2.0,17.5,42.5,31.5,5.5,2.636363636363636
an4emBn,3.3,12.5,45.3,32.5,6.2,1.6666666666666667
aYyj3wx,6.5714,31.0,36.8571,21.7143,4.0,1.5
aj9QvRG,2.0,19.0,54.0,22.0,3.0,36.16666666666666
ayeEbnp,3.9,20.5,53.2,19.2,2.9,4.625
awBNEbr,1.5,9.0,78.5,9.5,1.5,31.0
apGK40E,2.8,16.45,42.75,32.75,5.5,13.454545454545455
a1Wpq9D,2.0769,11.1538,46.7692,33.3077,6.6154,15.923076923076925
ayeEb5r,2.0,11.0,56.0,27.0,4.0,1.0
aWxBrWK,2.0,6.0,19.0,62.0,11.0,4.333333333333333
aMxe58X,4.75,18.25,36.875,29.25,11.0,7.4
agArDVx,2.3,10.2,45.9,34.1,7.4,1.3333333333333333
awBNGPB,7.25,31.25,24.75,28.25,8.0,7.866666666666666
a8GdRje,1.0,2.25,23.75,57.5,16.0,0.5
aqn4P57,9.0,28.6667,34.3333,24.6667,3.3333,4.0
aMxeK7M,3.9096,18.1277,43.7872,27.9149,6.2287,13.538947368421054
a2WE649,0.5,5.0,80.0,13.0,1.0,3.8333333333333335
aO7oMv2,4.6667,21.7778,45.0556,24.7222,3.8333,6.571428571428571
aBm9Aw1,2.5,23.125,48.375,23.75,2.375,0.8695652173913043
aeDKRmj,1.6429,11.7143,57.4286,25.7857,3.6429,9.468085106382981
a9njxPD,1.6,22.4,40.2,32.2,3.2,4.375
a7WvYdb,1.4,7.0,30.8,52.4,8.8,2.294117647058824
aMxeoGG,5.0,70.0,21.0,4.0,1.0,3.5
aoPmv90,2.6,22.9,55.2,16.8,2.6,5.25
arV1dzB,4.2857,23.0,41.2143,27.9286,3.9286,3.3448275862068964
aO7oMdN,2.5,13.1429,52.0,27.8571,4.3571,34.5
ax9ELNp,2.8889,12.7778,48.6667,29.4444,5.7778,5.333333333333333
amvqezj,3.25,24.25,58.75,11.25,2.0,0.8
a43pXYp,4.0769,15.6923,40.0,32.6154,7.9231,6.428571428571429
aLw6ZDz,3.6316,23.4737,38.2105,29.4737,5.2632,2.8461538461538463
aWxB9M2,5.5,22.8333,45.5,21.0,5.1667,9.866666666666667
aLw6ZMz,3.0,16.875,59.125,17.75,3.125,6.333333333333332
aAeB8wp,3.6667,32.6667,34.3333,26.0,3.3333,1.0
abG3NpO,3.6,17.5333,56.0,19.7333,3.2667,5.0
aeDKnpW,6.0455,21.9091,38.8182,28.5,4.7273,12.5
aeDKn0W,23.0,60.5,7.5,6.0,2.5,3.625
ax9ELgK,0.5,6.0,60.0,30.0,2.5,0.75
a43pOOw,0.5,2.5,44.0,48.0,4.5,2.0
aj9Qzqx,9.5,59.0,27.5,4.0,0.5,1.6
aqn4odM,1.75,22.0,44.25,28.125,3.625,17.61904761904762
awBNE5W,2.2,14.4,50.6,28.8,4.2,2.1
agArDLw,2.75,15.75,41.75,32.0,8.0,4.5
a8GdR8Y,5.5,41.5,24.0,25.0,4.0,1.5
an4emjq,2.0,9.5,50.1667,32.3333,5.8333,0.5454545454545454
ayeEb8M,14.3333,44.3333,23.0,15.0,3.0,1.3333333333333333
a9njgpj,0.0,2.0,63.0,33.0,2.0,1.181818181818182
an4em10,3.2,20.0,31.6,37.6,7.2,2.0
aj9QEXG,2.0357,15.1429,44.1786,33.3214,5.1786,30.3469387755102
aXgZyb6,0.5,5.5,69.0,21.0,3.5,0.5
an4emyq,2.6667,15.6667,60.3333,18.0,2.6667,1.1666666666666667
azm7Wqj,3.7826,19.6087,43.6087,27.3478,5.7826,14.457142857142856
aBm9A8Z,2.5333,11.2,37.2667,39.7333,9.4,3.571428571428572
aeDKn6v,2.0,11.0,49.5,32.5,4.5,1.6
adVyG7Z,3.3333,23.0,45.7778,23.7778,3.8889,3.814814814814815
aLw6Z9M,2.0,13.0,46.0,32.5,6.0,2.0
a43pxMv,4.0,20.8,35.4,32.6,7.4,9.222222222222221
a9njxA6,2.0,14.5,59.0,21.5,3.0,3.25
aR76b3Q,5.2857,22.2857,44.4286,23.8571,3.5714,3.111111111111111
aYyj3gN,3.1429,22.5714,44.2857,24.2857,5.7143,0.7727272727272727
aZyq63z,2.25,15.0833,39.8889,36.6944,6.0556,12.258064516129034
avz2M7O,2.0,12.0,58.0,25.0,4.0,0.75
aGdKNZZ,5.2308,19.1538,50.0,22.5385,3.2308,23.52
aWxBr6q,2.625,15.5,44.25,33.5,4.125,2.357142857142857
awBNEx4,7.5,38.5,50.0,3.0,0.5,0.625
aGdKmx6,2.0,14.5,48.0,32.0,4.0,1.181818181818182
aNgm7K0,4.0,25.0,40.0,26.0,5.0,1.0
aeDKnMO,4.0,26.2,46.2,19.8,3.6,11.0
aVwjp3w,7.1667,41.5833,27.0833,20.5833,3.6667,2.2127659574468086
aVwjpYw,23.0,29.0,14.0,28.0,6.0,13.495762711864407
aMxeorM,31.0,60.0,4.0,3.0,2.0,13.333333333333336
azm7WVZ,2.3333,24.0,41.6667,26.6667,5.0,0.42857142857142855
aNgm7YK,2.6471,15.8235,48.8235,27.5882,5.1176,2.6
aO7obpr,3.6667,20.0,47.84,24.4933,3.96,8.345394736842103
azm7W9x,4.3333,24.6667,46.0,21.8333,3.1667,28.8
abG3oXp,13.5714,34.2857,35.5714,13.2857,3.0,9.0
aD4RKG9,0.0,4.0,91.0,4.0,0.0,2.0
ayeEbXb,4.0,13.6,54.0,23.8,4.0,9.666666666666666
azm7WLZ,2.5,18.0,39.0,33.5,6.5,2.2222222222222223
aMxeo8V,3.0,13.6667,50.0,26.3333,6.6667,6.333333333333332
a6Kr0oA,3.0,21.0,37.8824,34.5294,3.6471,1.1176470588235294
azm7W9B,1.5,11.5,64.5,20.0,2.0,0.6666666666666666
aqn4P7M,0.5,2.0,40.0,47.5,9.0,9.0
aGdKmZZ,13.4444,27.5556,28.0,23.8889,7.0,15.0
aj9Qj71,4.2857,27.2857,49.4286,15.7143,3.0,8.60655737704918
aZyqKr9,1.5,11.5,47.25,34.75,5.25,13.6
aR76b07,2.3333,13.6667,70.6667,10.6667,2.0,1.7272727272727273
aEPdy7G,4.3333,13.1667,34.0833,35.6667,12.75,31.66666666666667
aK74Qxj,4.5,22.75,51.75,18.25,3.0,1.2727272727272727
a9njVRK,6.6667,32.0,36.6667,21.0,4.0,9.36
aZyq5o3,8.6364,19.0909,44.2727,23.9091,4.0,16.333333333333332
aO7oMqM,2.0,18.3333,43.3333,30.3333,5.6667,1.2
abG3NGX,1.8125,13.25,41.5625,36.8125,6.625,1.5984251968503935
apGK4En,1.5,6.0,33.0,49.5,10.5,1.1
aj9QwBg,2.6667,12.3333,48.0,31.0,5.6667,8.0
amvqer2,2.8,11.6,47.0,32.6,6.2,2.5
a9njxEj,2.9583,14.4583,49.7917,27.0417,5.875,9.594594594594595
aVwjR2P,2.2222,9.5556,33.1111,47.2222,8.1111,31.9375
aLw6VwM,1.125,6.0,48.25,39.75,5.0,6.6
aVwjp02,2.5,19.5,70.5,6.0,1.5,5.0
aqn4Pjj,3.2632,19.6316,55.1053,19.0526,2.7368,10.020833333333334
aeDK45b,4.8929,17.0,38.3571,30.6786,9.2143,7.158878504672898
aP76E3G,5.0,25.1538,42.9231,22.5385,4.3846,2.3529411764705883
a3wv6E5,1.125,7.875,48.375,37.625,5.0,0.875
a7WvPnm,7.8889,30.5556,41.2222,16.6667,3.5556,8.806451612903226
aEPd9px,4.4242,20.9091,47.7727,23.0909,3.697,14.71195652173913
aAeB8x0,1.6667,10.0,62.0,24.0,2.3333,6.533333333333332
a3wvnKv,1.0,6.2857,46.0,37.7143,8.7143,6.7
aD4RKzw,2.0,14.0,59.0,23.0,3.0,7.0
a9njxRZ,10.4,41.8,26.4,18.2,3.2,3.0
aR76bX2,1.2,7.2,72.2,17.0,2.8,5.0
apGK4N9,1.9167,13.9167,63.1667,18.1667,2.5,7.666666666666668
a5WpOWV,3.0,10.0,47.0,33.5,6.5,5.75
aK74QqN,16.0,44.0,27.0,11.0,2.0,0.8064516129032258
avz2M0W,5.9545,30.0909,41.6364,18.9091,3.4091,14.728813559322035
aYyjnMV,2.5714,14.8571,51.7143,27.1429,3.4286,12.333333333333336
aBm9AmN,4.2,30.8,55.2,8.4,1.2,3.6666666666666665
adVyGVQ,3.3333,17.5556,58.3333,18.4444,2.3333,2.074626865671642
avz2MAZ,3.6429,15.2857,38.8571,35.1429,7.0714,14.181818181818182
a1WpyWD,34.0,60.0,3.0,2.0,1.0,1.4
aZyqdD9,5.2632,22.5263,31.0,30.2105,10.7895,12.739583333333336
a2WE3Ww,11.6667,43.6667,16.6667,23.3333,5.0,5.0
awBNEBy,2.5,37.0,30.5,27.0,3.0,2.0
a3wv615,2.6923,15.7692,65.7692,13.0,2.1538,2.5
aVwjpwy,2.8,16.0,38.4,36.0,7.0,25.54545454545455
amvqevy,1.5,24.5,64.0,8.5,1.5,2.25
a7WvY1r,1.0,11.875,51.25,31.25,4.1875,11.470588235294118
awBNWPy,9.0,26.0,28.0,30.0,8.0,4.8
aVwjp7y,6.6667,20.4444,42.1111,25.2222,5.4444,6.577319587628867
aQd6WGw,6.5,12.0,12.5,53.5,15.5,2.6
aP76EZG,1.75,6.25,47.5,37.25,7.25,0.3958333333333333
a43pXRy,6.5,49.5,35.5,7.5,1.5,0.6956521739130435
a0NvrZn,0.8,11.0,76.6,10.0,1.2,4.75
adVyGgM,4.9545,24.4091,45.1818,21.3636,4.0909,3.2307692307692313
aD4RK4O,1.0,7.6,58.0,29.8,3.4,3.4285714285714284
a9njxnZ,29.3333,29.3333,25.6667,12.6667,2.3333,1.8333333333333333
aEPd98x,1.8,10.0,51.6,32.6,4.2,0.6557377049180327
a8GdR31,8.0,38.0,39.0,13.3333,1.3333,2.230769230769231
aD4RKDK,3.7,9.9,37.4,39.0,9.8,0.5
aeDKnQj,1.1667,6.5,40.8333,43.6667,7.5,0.75
aeDKnQ5,5.0,25.6,49.0,17.0,3.4,3.8
arV1Qny,3.0,5.0,18.0,57.0,17.0,21.0
aBm9jVN,3.4444,18.5556,40.2222,33.6667,4.4444,9.554216867469881
aVwjpxy,2.8,16.2667,57.4,20.2,3.1333,9.285714285714286
a7WvYqe,2.75,13.5,47.75,28.75,7.25,1.0
aXgZynz,4.2143,17.5,54.0714,20.7857,3.3571,1.8
aLw6rQ6,3.6522,16.2174,41.913,32.8261,5.4348,24.08333333333333
aD4RK4K,3.0,18.0,58.0,18.0,3.0,0.8148148148148148
aEPd9qo,0.75,4.0,61.25,30.0,4.25,1.4375
aqn4PeY,9.5714,28.1429,42.0,17.7143,2.7143,1.3333333333333333
amvqe22,0.0,3.0,83.0,13.0,1.0,0.42857142857142855
avz2MQ5,7.375,15.9375,45.75,26.75,4.1875,11.666666666666664
a3wv6Ze,5.0,17.8,53.0,18.6,4.8,16.210526315789473
aLw6Zw6,19.6,23.0,13.0,35.0,9.8,3.75
awBNE7B,5.0,21.0,22.0,44.0,8.0,4.0
arV1zNd,3.0,9.8889,43.0,32.8889,11.0,14.428571428571427
aXgZyjv,1.5,20.5,74.0,3.0,0.5,3.5
aO7oMxE,3.6,23.7,33.4,30.9,8.4,2.5
aYyj3V0,2.2857,12.7143,63.2857,18.4286,3.0,7.5
aYyj3eO,20.0,65.0,12.0,2.0,1.0,3.0
aAeB8eo,3.5,17.0,30.5,41.5,7.0,0.6285714285714286
aLw6ZnA,1.0,6.5,69.5,20.5,3.0,3.727272727272727
an4em7B,2.4444,14.0,51.8889,27.2222,4.5556,15.5
aYyjbQq,2.3846,13.7949,46.359,32.3077,5.0513,37.388888888888886
arV1776,2.0,15.0,43.0,37.0,3.0,2.142857142857143
aYyjX6q,1.75,11.25,32.5,46.75,7.5,4.75
a7WvYoe,3.1579,23.9474,45.5789,24.8947,2.2632,1.0344827586206895
a3wv64e,2.5,13.25,47.5,31.75,5.0,2.5
aAeBzeE,1.5,14.0,62.0,21.0,2.0,0.6
agArZzv,4.0,17.0,60.75,15.25,2.75,11.857142857142858
aQd6LEz,0.3333,4.3333,80.0,13.6667,1.3333,0.6
a3wvDW1,1.7143,8.0,56.7143,27.8571,5.4286,12.0
avz2V5d,2.0,12.3333,60.3333,22.0,2.6667,7.4444444444444455
aoPmQ5A,10.0,37.0,47.0,4.0,1.0,3.5
aMxeoVP,4.3333,26.3333,47.6667,18.0,3.3333,1.6666666666666667
a9njxzK,1.2,7.6,43.8,41.8,5.2,2.5
avz2BVd,2.4,12.8,57.6,23.2,3.6,7.523809523809524
azm7oWp,4.25,23.25,35.75,31.0,5.75,9.285714285714286
a1Wpy7v,2.25,15.5,48.875,29.5625,3.75,19.5
aGdKmp5,2.1667,14.4167,58.25,21.9167,3.25,0.8571428571428571
azm7W5K,5.25,35.0,33.0,22.75,4.25,0.6666666666666666
aQd6Lzz,3.0,13.6667,24.6667,44.0,15.0,1.25
abG3NVr,3.0,22.0,59.0,13.0,2.0,7.75
aeDKnAj,0.75,15.25,63.25,18.0,2.25,0.5454545454545454
a5WpO6o,1.7778,8.3333,43.3333,41.1111,5.8889,0.5833333333333334
aBm9BzD,1.0,2.0,13.0,69.0,15.0,3.8
aoPmv3A,2.1,13.5,42.4,35.6,6.8,3.8571428571428568
avz2M1d,5.25,19.0,45.0,26.25,4.5,0.9
a6Kr0Ze,2.0,12.3333,45.0,36.0,4.6667,5.5
ax9E4eL,4.0417,20.75,41.5833,28.3333,5.2917,4.470588235294118
aAeB8Qd,2.3182,14.8636,48.2727,29.1364,5.0909,10.3125
apGK43W,2.6,16.4,49.0,26.2,5.6,0.5
aXgZyNb,1.25,14.25,73.25,9.75,1.0,2.1666666666666665
aAeB8Rg,0.0,0.0,7.0,68.0,25.0,5.0
aqn4gZQ,3.4681,15.234,29.5319,41.9787,9.9787,21.61320754716981
aWxBrp3,2.75,16.75,71.25,7.5,1.25,1.4285714285714286
avz2Med,1.7895,11.5263,50.0526,31.3158,5.4737,15.125
a2WEGDe,2.8438,20.4063,51.4688,21.5,3.8125,19.076923076923077
aoPmqQn,1.75,8.5,57.25,25.75,6.25,7.166666666666668
a2WE3Rw,1.25,14.25,51.25,30.5,3.25,2.7857142857142856
aZyqZmz,3.7,12.65,40.8,34.4,8.4,12.03076923076923
amvqe1V,5.2,34.2,47.6,10.8,1.6,2.1666666666666665
aD4RK77,2.0,14.0,33.0,40.2,10.4,0.2727272727272727
aD4RKnN,2.6667,13.6667,38.3333,39.8333,6.0,3.6666666666666665
aWxB3qx,4.0,10.0,80.0,4.0,1.0,1.2
aj9QzLq,2.4762,11.7143,44.4762,35.9524,5.7143,2.6666666666666665
aQd64oe,3.7419,18.9677,52.8871,20.6129,3.6129,21.168831168831172
an4emnV,2.8333,17.9,44.0,30.3,4.9333,10.435483870967742
aGdKb9Z,2.3077,14.7692,31.3077,40.6923,10.8462,9.571428571428571
arV1QX5,2.0,15.25,35.0,36.5,11.25,1.9375
aVwjyZK,3.5,16.625,37.875,35.75,6.125,18.25
azm7WXx,6.6667,23.0,46.3333,19.6667,4.3333,22.95454545454545
a0Nvr6Z,1.6667,29.3333,34.3333,27.6667,6.0,2.0
aP76EoK,2.25,11.0,47.25,33.75,5.5,2.0
aD4RK7G,1.6667,13.6667,54.0,26.8333,3.5,1.3333333333333333
agArDgK,3.0,13.0,60.5,19.0,3.5,2.4166666666666665
a8Gd9QV,3.5,20.75,59.75,13.75,2.5,4.137254901960786
agArDOq,11.4286,33.1429,40.7143,12.1429,2.7143,28.51851851851852
aXgZ6XD,8.0,77.0,12.0,2.0,1.0,4.5
agArDAg,6.0714,25.0,30.8571,28.0,9.7857,2.8
aQd6Lvr,1.0,8.0,81.0,9.0,1.0,12.0
aQd6L7w,2.0,7.0,17.5,54.5,19.0,2.142857142857143
aGdKm8z,4.3333,16.0,37.0,34.0,8.6667,3.0
aBm9ALz,1.0,3.5,17.0,67.0,12.0,8.5
aR76bZA,1.75,14.25,50.5,29.0,4.25,1.6363636363636365
aqn4PXP,1.0,2.0,18.0,60.0,18.0,2.0
a43pXNv,3.0,13.4286,55.5714,23.7143,4.4286,5.2727272727272725
a9njerZ,2.5,11.6667,31.3333,43.3333,11.0,12.5
avz2Mxn,1.8571,13.5714,46.1429,32.1429,6.5714,1.75
azm7WGz,5.1429,26.0,44.4286,21.0,3.0,10.611111111111109
aBm9A6P,2.6667,15.0,59.8333,19.8333,2.8333,2.703703703703704
apGK4Pp,1.75,11.1667,55.0,28.25,3.75,2.5625
ayeEbWX,3.4872,17.8462,38.0769,33.8462,6.641,14.857142857142858
aeDKnVB,40.0,18.0,32.5,7.5,2.0,2.8571428571428568
aGdKmM7,2.1071,15.6429,51.0714,26.8214,4.3571,13.783333333333333
a9njx2L,3.1875,11.6875,42.875,31.1875,10.75,0.875
aBm9AEQ,1.8571,13.7143,64.7143,17.0,2.7143,5.611111111111112
aeDKnxp,4.125,23.875,52.0,17.125,2.875,6.5
aLw6ZAv,1.6,14.6,37.8,40.4,5.4,3.1428571428571432
agArD81,7.6667,13.6667,42.3333,31.3333,5.0,4.166666666666667
amvqeG4,4.6667,22.0,53.3333,16.6667,3.0,2.0
adVyRGB,3.4762,17.4286,50.9524,24.5238,3.7619,18.095238095238095
aWxBrb4,7.3125,15.5625,43.125,28.3125,5.6875,2.2
azm7WRb,4.7333,17.4667,45.2667,27.6,4.8,3.8
ax9ELRn,1.0,4.0,31.0,55.0,9.0,2.6666666666666665
aXgZyW2,9.0,15.3333,52.6667,17.3333,5.6667,2.7777777777777777
aNgm74G,5.2857,13.7143,43.0,30.4286,7.0,33.121212121212125
aVwjpZn,4.7,24.9,45.0,21.5,3.9,1.0909090909090908
aBm9BEO,0.5,5.0,74.5,17.5,2.0,2.5
ax9EL6W,2.8333,13.8333,42.5,35.8333,5.1667,1.1428571428571428
aD4RK8N,5.5385,22.5769,39.0,27.3077,5.4231,6.986486486486488
aYyj3PV,3.0,19.1667,42.1667,30.7222,4.7222,17.727272727272727
a8GdR0Q,1.25,9.25,36.25,46.0,7.25,1.85
apGK46p,2.8696,14.3913,49.5652,28.1304,5.087,9.652173913043477
a5Wpxmo,2.3889,12.8889,50.5,29.0,5.3333,9.114754098360656
aNgm7Qv,2.0,7.5,40.75,40.25,9.5,1.4230769230769231
a8Gd6R3,2.3636,17.0455,51.0227,24.75,4.7045,20.217391304347824
a2WE319,8.3333,57.0,25.0,8.0,2.0,2.75
aD4RNDO,5.3636,19.4545,55.1818,16.4545,3.3636,14.344262295081966
