id,comments count,section,type,person,people,cat,dog,other animal,poster,clothing,car,toy,tree,glasses,building,electronic device,airplane,guitar,pattern,image_text,comments,get,like,go,make,one,quarantine,time,good,know,day,guy,see,look,new,people,right,old,say,year,still,score,log_score
a5WpoVr,111,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.058708414872799,2.569455222699902
a5WpOWV,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,-25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,1.9095425048844386
a5WpOyq,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.3862943611198906
a5WpPBq,147,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.576923076923077,2.5318636328757713
a5WppEg,63,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.95633187772926,3.176232667943309
a5Wprrg,66,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.491525423728813,2.441609844034676
a5Wpv2L,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.285714285714286,2.659260036932778
a5Wpv3N,37,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.572916666666666,2.2589379308878508
a5WpV5G,156,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.258227848101265,2.225512653248259
a5WpvBV,7,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9523809523809526,1.9390841839849136
a5WpvDo,20,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.145833333333333,1.966529436258049
a5WpvEq,75,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.666666666666667,2.1594842493533726
a5WpvKG,106,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.99346405228758,3.2186143527788564
a5WpvoN,125,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.666666666666668,3.0757749812275277
a5WpvRE,28,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.318181818181818,2.5891301556587516
a5WpvwV,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,-20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.11111111111111,2.9502698994772336
a5WpW6o,67,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.580882352941174,3.703297077703449
a5Wpw7O,103,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.08108108108108,2.999778132073535
a5WpxbV,9,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.909090909090908,2.55793178480289
a5Wpxmo,36,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,-8.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.114754098360656,2.3139951597320767
a5WpxxO,131,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.141935483870968,2.4966652032260783
a5WpxZr,39,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.206896551724138,2.104974843685001
a5WpXZy,60,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.688442211055275,3.2842305956979065
a5Wpy8V,26,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.095238095238095,3.0953621145028323
a5Wpy9q,23,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2.0794415416798357
a5WpYDy,49,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.21153846153846,3.6431375239703896
a5WpyPN,14,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,1.8325814637483102
a5WpYQE,7,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7333333333333334,1.5546296759391054
a5WpyRr,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.25925925925926,2.4211908354018927
a5WpyxN,40,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.823529411764707,2.3817224135527697
a6Kr05N,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,0.6190392084062235
a6Kr08L,29,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4444444444444446,1.491654876777717
a6Kr0jR,75,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.893617021276597,3.430549593674683
a6Kr0Nb,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.333333333333332,2.8526314299133175
a6Kr0oA,19,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,-5.8824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1176470588235294,0.750305594399894
a6Kr0P9,4,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90,4.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.578947368421053,2.6795785270208983
a6Kr0r2,17,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,-6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7826086956521738,1.023388867430522
a6Kr0ve,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.5877866649021191
a6Kr0We,46,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.328358208955224,2.4273091580046637
a6Kr0wR,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0986122886681098
a6Kr0xL,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.666666666666668,3.245193133185574
a6Kr0Yb,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.090909090909091,1.128465251817791
a6Kr0Ze,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,1.8718021769015913
a6Kr20N,825,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.994616419919247,2.944155592696248
a6Kr32N,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.58823529411765,2.8672302293344702
a6Kr34L,167,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,15.272727272727273,2.7894905330423847
a6Kr3Ab,45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.11111111111111,3.0012724539296065
a6Kr3BN,3,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.571428571428571,2.6790626642289577
a6Kr3j2,69,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.872727272727275,3.710463025781111
a6Kr3NA,33,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.428571428571429,2.005333569526114
a6Kr3nm,22,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.086206896551724,2.571558766849211
a6Kr3o8,24,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.321428571428573,2.9612147686712778
a6Kr3Pb,71,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.5556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.717948717948717,2.68906775018992
a6Kr3RA,25,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.909090909090909,1.7764919970972666
a6Kr3yR,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.727272727272727,2.9299808959912106
a6Kr42e,23,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.55,2.60638654732571
a6Kr48m,19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.76923076923077,3.359306439952995
a6Kr4A8,92,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.109243697478995,3.894047279759061
a6Kr4e2,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.625,1.890850371872286
a6Kr4Pq,33,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.788461538461538,2.623832122018193
a6Kr4WA,90,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,105,-16.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.417910447761194,1.4856668349330944
a6Kr5rR,117,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.966745843230404,2.636679207210291
a6Kr66L,29,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.227272727272727,2.2221635256834715
a6Kr7eq,70,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.642857142857142,2.977713768051313
a6Kr7v9,162,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.77777777777778,4.139601153810221
a6Kr86m,56,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.50909090909091,2.3522406834399066
a6Kr8rA,72,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.80701754385965,2.986036296315112
a6Kr8x9,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.142857142857142,2.717528945056754
a6KrB0L,62,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,-10.2273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.319444444444443,3.3435486515584
a6KrBEL,50,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.21212121212121,2.9555413929707455
a6KrBoR,446,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.259515570934255,3.0568045867150757
a6KrbxA,51,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33.628865979381445,3.54468761110891
a6KrdVR,288,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.513513513513512,3.1141157295226183
a6Kre58,8,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37.357142857142854,3.646940764893606
a6KreAR,20,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.405405405405405,2.34232542164356
a6Krebm,21,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.8696,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0,2.3978952727983707
a6Kregm,75,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.56481481481482,3.542836251790364
a6KreON,31,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,67,-10.4167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.754716981132077,2.8766512260332577
a6KrEvA,148,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.302197802197803,2.5097779295219595
a6KreVm,20,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.342105263157896,2.2345316297490303
a6KrEyN,137,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.391891891891891,2.733840870243012
a6KreZL,19,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.043478260869565,2.3069234945926436
a6Krg0b,21,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.272727272727273,2.2270775404859005
a6Krg22,32,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.442857142857143,2.007254799704008
a6Krg5m,24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2049180327868854,1.436254800437513
a6KrG8m,420,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.85384615384615,4.404935292986149
a6KrGb2,185,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.26506024096386,4.360101274044916
a6KrgKb,121,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.083333333333334,2.4054424784337534
a6KrGoR,35,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.575,2.8664774376967284
a6KrGwe,77,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.215469613259668,3.2274576797161405
a6KrK7q,172,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.854794520547945,1.924948337444365
a6KrLYe,41,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.647058823529413,2.9256884298210646
a6Krn7R,95,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.294117647058826,4.065501190273772
a6KrnD9,98,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.142857142857146,3.7645168683195562
a6Kro9b,41,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.0435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.973684210526315,3.525586231120257
a6KrP32,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,-37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,1.6582280766035324
a6KrP4R,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,1.6582280766035324
a6KrP6L,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1.791759469228055
a6KrPeR,10,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.5306282510621704
a6KrPP8,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,-30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.6666666666666665,1.2992829841302609
a6KrPpm,5,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.8329091229351039
a6KrPqA,47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,-33.3333,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,45.333333333333336,3.835861644462582
a6KrPQR,6,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46,-14.2857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8333333333333335,1.3437347467010947
a6KrPRq,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,2.4849066497880004
a6KrpwL,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.782608695652174,2.6934514016810573
a6KrPwm,26,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.333333333333336,3.8140425970679424
a6KrPXb,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.3862943611198906
a6KrR0R,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,-5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.428571428571429,1.8607523407150064
a6KrRKR,34,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.586206896551724,2.746386349845757
a6KrRO2,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-6.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.333333333333332,3.0122615755052013
a6KrRoN,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.25,2.505525936990736
a6KrVDe,73,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.4595,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24.02390438247012,3.219831543322597
a6KrVRA,124,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.189320388349515,3.302824263420251
a6Krw4L,89,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33.9375,3.553560750915318
a6KrwQL,62,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.065217391304348,3.298249412409713
a6KrX1L,136,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.352813852813853,2.8537546749612126
a6Krx4A,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.6667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.181818181818182,2.578838469622204
a6KrxAm,167,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.43448275862069,2.1323283932665977
a6Krxbb,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.272727272727273,2.4223862928066664
a6Krxdq,39,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08641975308642,2.0901860809628134
a6Krxjq,42,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.756756756756756,2.4644281184444594
a6Krxqm,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.631578947368421,2.453723722351312
a6KrxR9,20,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,133,4.5455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.369565217391304,1.4746635115699809
a6KrxX2,39,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.96969696969697,3.5544818856015645
a6KrxZN,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,-20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.294117647058824,2.727468286959312
a6KrY1N,12,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1.252762968495368
a6KrY2q,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.3862943611198906
a6KrY4b,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.702702702702704,2.4598198153582653
a6KrY6e,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2666666666666666,0.8183103235139513
