id,text,text length,words
a9njg61.jpg,,0,0
a9njg76.jpg,"Them: How long have you been
having sex

Me: Since Middle School

Them: So you must_be really good in bed",105,20
a9njGe0.jpg,"ae sé

a}

YOU MATCHED WITH guage 4/25/20

Are you looking for fun?

Fun as in playing some video games

 

together online?

| guess casual fun

Like casual GTA gameplay?
No sex
No sex at all? That’s cool with me.
O> ser
Today 8:12 AM
Bye",239,46
a9njggm.jpg,,0,0
a9njgmD.jpg,"Therapist: Area 51 code isn’t real, it can’t hurt you
Area 51 code:

1 package snippeteo;

2 ¢

3 class Foo { f

4 //Generated asing http://www. geemo. net/
5 public statié ry? main($tring[] args) {
6 | ~’/-Btring the = ""Test""; '

7 i

8 system -Bat-println(ghe’ 1B);

9

10 String € = ""EUR"";|

tli System.out.println(€) ;

12 }",328,60
a9njgom.jpg,"RULES ARE GOOD!

Lae
nue HELP cay ee",36,8
a9njgpj.jpg,,0,0
a9njgrj.jpg,,0,0
a9njgv1.jpg,,0,0
a9njgxm.jpg,,0,0
a9njgyL.jpg,checking my temperature lately,30,4
a9njgzL.jpg,"Them: How long have you been on 9Gag?

Me: Since high school

Them: So you've reached Hot",89,17
a9njjoL.jpg,,0,0
a9njjpm.jpg,,0,0
a9njKbZ.jpg,"Forbes @ @Forbes - 15h
Why Pakistan should be on every solo

female traveler's bucket list

on.forbes.com/601911XJW

   

QOa2a0 Tizs9 §=O2020 hy

Brian Tyler Cohen @
@briantylercohen

Replying to @Forbes
Did human trafficking write this?",238,34
a9njKMj.jpg,") COR TATA ea ny idea

Banas es
ee CONT Vl ewe] (at) Thay",57,14
a9njL31.jpg,,0,0
a9njMgD.jpg,,0,0
a9njN0W.jpg,"» Le bathroom

“@ closed cause of

S-) Se

*15 seconds later",60,12
a9njN80.jpg,,0,0
a9njNG6.jpg,"s Brees) M4
@Slim_Thanos

A visual representation of my Grades
and mental health since Uni",90,15
a9njNm0.jpg,,0,0
a9njNML.jpg,"When you join the online class and it’s just
the teacher and the girl with the A",80,17
a9njnoj.jpg,"Pope Simulator Will Let You Role-Play As The
Pope

 

  

Why are you running? ——",81,14
a9njNPD.jpg,,0,0
a9njNpW.jpg,"Brain activity when Brain activity whe
ui Thinkin bout red
Thinkin bout green ff and yellow",91,16
a9njNvm.jpg,"hellapetercapaidi:

litesammythemoose:
mapsontheweb:
How to say “I” in various European languages
spain is obviously a lot cooler than all of the other countries

ber",166,24
a9njNXL.jpg,"U.S.A saving
_ world in movies

   

U.S.A saving
| world in reality",68,12
a9njNZo.jpg,"When you murder an entire NPC

village after one of the guards mildly
insults you

 

Almost lost my cool there",111,20
a9njo0o.jpg,,0,0
a9njo2K.jpg,,0,0
a9njo2m.jpg,"In Thailand dozens of elephants used
for carrying tourists were ‘set free’ as
parks closed due to coronavirus

@P @globalpositivenews",133,20
a9njo3Z.jpg,,0,0
a9njO71.jpg,,0,0
a9njo7L.jpg,,0,0
a9njo8j.jpg,"Men where S60 boxers
for $3 worth of dick

 

Curtis Archie
@lLongestwalkever

Women where Victoria's Secret panties for
pussy that ain't no secret

James Asher

half our property taxes go to
education and then people cant
even spell wear right

&",247,41
a9njo8K.jpg,,0,0
a9njo96.jpg,"If it was a pic of Justin Bieber
it would have got thousands of
likes but it's a picture of the

people who spent their life as
criminal to make us happy",153,32
a9njo9W.jpg,,0,0
a9njoAD.jpg,"CTs) IT) x

Evil Meme - 2 weeks ago
0:32 he bring the diamond at that place already
Td r= ie

(s5) Add a public reply...

Daym - 2 weeks ago
Shut up you walking fetus

Tf ri 5",175,39
a9njobm.jpg,"mt Jan 2020

Feb 2020

  

i : a a Mar 2020

Te April 2020",58,14
a9njoD0.jpg,,0,0
a9njodm.jpg,,0,0
a9njoe1.jpg,,0,0
a9njoeD.jpg,"SUL LES U3
UE OP AIP

   

es

¢
| TSE Sey: Va

oo",50,13
a9njoEW.jpg,,0,0
a9njoGo.jpg,Reason why boys love to be in last benc',40,9
a9njojm.jpg,"Hello, I'm Kim Yo-Jong. I'm 32 years old and I'm the
youngest daugther of the Kim dynasty. | live in
Pyongyang. My brother just died and today is my first
day as the Supreme Leader. Worse of all, I'm running
late. Kyaaaaaa...

*opening noises*",243,44
a9njoKo.jpg,"ATTENTION

Toilet
ONLY

for
DISABLED
ELDERLY
PREGNANT
CHILDREN

THANK YOU for shopping with us!!! _",99,15
a9njoM0.jpg,,0,0
a9njoNL.jpg,,0,0
a9njonW.jpg,"OKAY THEN
WE ARE GAY",20,5
a9njooW.jpg,"06:54 © & ei - QBN Fl! 62% wi

xXx @ China choked off the ... Qo ra

cnbe.com

BREAKING ine 21%, does not

WCNBC

 

POLITICS

China could have
choked off the Mekong
and aggravated a
drought, threatening the
lifeline of millions in
Asia

PUBLISHED MON, APR 27 2020-9:55 PM EDT
UPDATED MOMENTS AGO

Huileng Tan
@HUILENG_TAN

SHARE f Yin &%

 

KEY POINTS
lw (e3)
Nd 4a} Ve Nera ae CNBC TV

 

II O <",398,75
a9njoPL.jpg,"10:18 o& © Ol % 4 59%m

< ~~ Tweet

Donald J. Trump @
@realDonaldTrump

FAKE NEWS, THE ENEMY OF THE
PEOPLE!

Tweet libersetzen
15:48 - 27 Apr. 20 - Twitter for iPhone

71,2K Retweets 333K ,,Gefallt mir’-Angaben

2 a go —

Dawn Michael, PhD @ @SexCoun... - 18h
Antwort an @realDonaldTrump
Truly the enemy of the people, and controlled

by a few powerful people that have their own
agenda that they are pushing!

© 563 T) 631 OC 3655 ©

Dawn Michael, PhD @ @SexCoun... - 18h
Look at how few people own our media today
as compared to just 30 years ago!

In 1983, 90% of American TS

miodia was owned by 50 In 2014, that same 90%is
‘companies controlled by 6 companies

‘THESE SIX COMPANIES ARE:

Deine Antwort twittern",715,132
a9njopo.jpg,,0,0
a9njor1.jpg,,0,0
a9njoRo.jpg,,0,0
a9njovj.jpg,,0,0
a9njoVL.jpg,,0,0
a9njoxW.jpg,"ene ee eel ae
CLE ae COM eur Viele)
Pee ree eed eed —
SRR Te ee Rly
or to the 13 colonies from
which it was formed. White
Ry eee LT) \ y/
bought and sold in the a
Ottoman Empire, decades y 3
after blacks were freed in y
Tees Yt -

Pe Cid",237,56
a9njoy6.jpg,,0,0
a9njoYL.jpg,"Cartoons we all knew were undercover
anime",42,7
a9njozZ.jpg,"When a girl don't give you her nudes
so you crop her face put it on someone
else nude and masturbate
ae a ay

 

Modern problems require modern solutions",153,29
a9njpgo.jpg,a,1,1
a9njpRo.jpg,"Eden Dranger @ v
@Eden_Eats

Hey men:

Do you dry off your face after a
shower with the same towel you use
to dry your balls, or do you have a
separate ball towel?

8:55 PM - 1/9/19 - Twitter for iPhone

75 Retweets 1,142 Likes

>) el g fa

y latest internet reference@ @.. -1d v
Replying to @Eden_Eats
Se USC anu heecnuleamice cho

down. The towel forgets everything by
tomorrow.

O18 sana) QO 1181 A",401,77
a9njR3L.jpg,,0,0
a9njR4Z.jpg,,0,0
a9njrKK.jpg,"We may all be laughing at Trump’s

comments now, but we'll all feel
really silly next week when he
reveals he never even said it at al",134,27
a9njrN6.jpg,"Sun Tzilla
@SunTzilla

Captain Marvel

Type of person that waits until a problem has
gotten out of hand before offering any help
so they can look like a hero. Where was she
when Thanos first landed on earth? out in
space twerking for Aliens.

 

© 31K 3:51 AM- Apr 19, 2020 @",275,52
a9njRo0.jpg,,0,0
a9njV1m.jpg,,0,0
a9njV5L.jpg,"«3 New York Post @

ig @nypost

Texas mayor broke her own stay-at-
home order to go to nail salon
trib.al/q3xbwgJ

   

Branson Taylor
@Btaylor74

This is the supreme leader of all
Karens",187,32
a9njV7W.jpg,"ViralHog

   

Holy shit!!! @",29,4
a9njV9m.jpg,,0,0
a9njVBW.jpg,,0,0
a9njVNW.jpg,"oF aA Vi att ""sph a
Hurricane ae eo vou

_ water bottles to keep your,
refrigerator colder for
longer when the power goes
out and drink them as they

wr as {

vt?",162,34
a9njVRK.jpg,,0,0
a9njw3j.jpg,"MVE OE Cv
TEM ae eR ConSCLy
TC AZAN",35,9
a9njw5m.jpg,"Half-Life: Alyx # Portal 2

HFOR OVERVIEW REVIEW

Half-Life 2",61,10
a9njw6K.jpg,,0,0
a9njw9j.jpg,"here’s all the people
who said you’re dead",42,8
a9njwbL.jpg,,0,0
a9njwK6.jpg,,0,0
a9njwXL.jpg,,0,0
a9njx06.jpg,,0,0
a9njx2L.jpg,,0,0
a9njx3K.jpg,,0,0
a9njx7o.jpg,,0,0
a9njxA6.jpg,ee mr) l ir.,12,4
a9njxBD.jpg,,0,0
a9njxEj.jpg,"ae
t aS FA ;
D AAAS:
eed AYE D) iY

D 44 b
or PPS
A + de vee? ia",64,21
a9njxjL.jpg,,0,0
a9njxM1.jpg,"Maha police surprise teen with birthday
cake after stranded father's email

The Maharashtra police surprised Vatsal
Sharma, a 15-year-old from Pimpri Chinchwad,
with a cake on the occasion of his birthday on
Sunday. Sharma cut the cake in the presence
of several locals and police officers. His father,
who is stranded in the US, had earlier emailed
Pimpri Chinchwad Police Commissioner
Sandeep Bishnoi with a request to pass on his
wishes.

The police made my birthday very special: Vatsal

Tap to watch a video of the incident",528,87
a9njxNo.jpg,"y 1 TTS Ck O81 er od w
‘ — ®Not a joke, my clippers just died

   

Oy Pa A) (OES k:) eau",89,23
a9njxnZ.jpg,"Lauraland www 1
L Shaped Office Desk, Modern Computer Gaming Corner
Table Workstation Home Office, Computer Corner with
Round Corner (Black)

 

@ooood0oo0

 

2 Colors:
Black wd ?

Price: $1.00 + $99.00 shipping

 

Arrives: May 4 - 7

In Stock.",246,39
a9njxO1.jpg,"\ WHEN YOU'RE FUCKED UP
ELEN You PU
OUSE

  

MUA ae
CATR Len int
WITH IT FOR THE SIXTH TIME",92,20
a9njxoj.jpg,,0,0
a9njxPD.jpg,"Texas mayor broke her own stay-at-
home order to go to nail salon
trib.al/q3xbwgJ

 

© Branson Taylor

@Btaylor74

This is the supreme leader of all
Karens",156,26
a9njxqK.jpg,,0,0
a9njxRZ.jpg,"wm Ministry Of Dev, PhD

Use whatever brace style you prefer.
But not this.

Don't do this.

(int n, char{] a)

Ue ia ea lee ieee Lea ep)

(int i = 0; i n; i++)
permute(n
swap(a, n © 2 t) be ad)
Werke] (char[{] a, int i, int
char saved = ali]
ali] = alj]
alj] = saved",267,59
a9njxVD.jpg,,0,0
a9njxVo.jpg,,0,0
a9njxw6.jpg,,0,0
a9njXXD.jpg,,0,0
a9njxYo.jpg,,0,0
a9njxzK.jpg,,0,0
a9njxzm.jpg,"(~) acc) |i

 

e Thread

(f aza ceo of bees *
@beemyquarantine
the entire bee movie script

-a thread
12:19 AM - 27 Apr 20 - Twitter Web App

12.6K Reiweets 46.4K Likes

PVA AN)

|

i) tT © es

aza ceo of bees % @beemydu...
Replying to @beemyquarantine

‘Id v

According to all known laws of aviation,

there is no way a bee should be abl

eto

fly. Its wings are too small to get its fat
little body off the ground. The bee, of

course, flies anyway because bees

don't

care what humans think is impossible.

Yellow, black. Yellow, black. Yellow,

om) T) 280 © 1,779 <

7 Wye ON ae ela

Tweet your reply

‘Id v",613,119
a9njY5Z.jpg,,0,0
a9njY66.jpg,,0,0
a9njY9W.jpg,"SMe eee ee Mane
a Stanford-educated lawyer who is
showing up at beaches across America",86,15
a9njyBD.jpg,"y (elle 4 mse Y
y @OprahSide

Women will call guys childish
for playing video games but sit
in the mirror and color on their
face like a 2 year old",147,31
a9njYe1.jpg,"“Dude, they’re at home all day. It’s fuckin",43,8
a9njYeL.jpg,"Nv.
@wavyOtaku

ppl be scared of pitbulls like these
demonic shits don't exist

 

A whatacartouchebag

Accurate as shit. Also, have this from an old vet
nursing text book:",172,28
a9njyoj.jpg,"...Actually, throughout my life, my two
greatest assets have been mental stability and
being, like, really smart.

    
  

Le
\ w.",131,20
a9njYw1.jpg,"a
My
sail

{E WHITE HOUSE

| SHINGO
44 =
‘y Oy

SUNT S LI nay syst ssi 0 sa Te ese

W7T",87,23
a9njyZW.jpg,,0,0
a9njZ3W.jpg,"Eel-r-14

»

 
   
   
 

| a

RU R a

  

ee a

DUnisasi uremic Kono",69,12
a9njZbK.jpg,,0,0
a9njzD0.jpg,,0,0
a9njZeL.jpg,,0,0
a9njZKD.jpg,"Look who's here!!

One who can't even
kill 100 % germs

 
    

No one likes me!

Goodbye world.
Sy y'
\y Colgate

Sensitive",124,22
a9njZno.jpg,"Me: *turns on Animal Crossing*

Isabelle:

 

NOTHING TO REPORT _",65,10
a9R39Mo.jpg,"Pretty hot right?

EMO

   

BREAKIN EWS 1 3
i iy <
. THE WHOLE FBI IS GOING TO JAIL

POET HE OUN FIGURED ME OUT -FB) MAN",121,27
a9R39Rj.jpg,"LIK

( P ne
HAH

ar COU Teese",29,8
a9R3QAo.jpg,"trickthekick

“I'm just going to
watch Shrek in my
head.”

As alittle kid, | was SOOOOOO damn
obsessed with Shrek.

| mean the kind of obsessed where I'd
watch it over and over again days ina
row. It was all | ever wanted to watch.

It got to the point where | had
memorised it word-for-word, and
beat-for-beat. This meant that,
somehow, | could watch it in my head—
timed perfectly. No fast forwarding, no
skipping.

Now this was fine for car trips and such,
because my dad would be like “Hey do
you want some colouring-in to do?”
And id be like “Nah, I'm going to watch
Shrek in my head.""

Ocassionally my dad would ask where |
was up to in the movie—just to check
on me.

Youre probably thinking Huh that's
weird but cool | guess?

Wrong. Sort of.

It got so bad that I'd watch it in my head
at night before | went to sleep. My dad
would literally check on me at night,
notice | was blankly staring up at the
ceiling, and have to yell “Stop watching
Shrek and go to sleep!”",976,189
aAeB14E.jpg,"Finally put underglow on
my ride... thoughts?

Qi .",51,9
aAeB1Dp.jpg,"It's amazing to think what great and exciting
things people will be doing with PC's in 30 years

 

1.000 T-REX vs 80.000 CHICKENS -
Ultimate Epic Battle Simulator

4 yuhboo 433 points - 1
Well aT. rex weighs approximately 8160kg. It would need to consume 4-7% of its weight in a day to
survive (using bengal tiger statistics which it is very similar to) Let’s assume if they stuff themselves
they can consume about 10% of their body weight. So that's 816kg. An average chicken weighs
2kg. Therefore one T. rex could eat 408 chickens. So the 1000 T. rexs would eat 408,000 ci
which is more than the 80,000.

Then again chickens are pretty crazy, you never know.

+ pai
% those 80k chickens killed 236 T-rexes so if it's linear, you need 338984 chickens so y
basically right

Continue this thread >

sk ‘SergiuHellDragoonHQ © BMnMcert)

Hold my beer!

ie 9! @ REPLY

 

UltimateEpicBattleSimulator #Massive

1.000 T-REX vs 338.984 CHICKENS - Ultimate Epic Battle Simulator UEBS

301 views + Apr 24,2020",1001,173
aAeB2VZ.jpg,,0,0
aAeB3md.jpg,"ii

See Eiits] Mie out to uy
IG Ana.eeeats #5'8",47,10
aAeB4Ed.jpg,"nm Sledge
Goodbye Jesus

""We are praying for you.""

 

Translation:

If you don't get COVID-19, we'll claim God
shielded.

If you do get it, but recover, we'll claim God
healed.

If you die, we'll explain that God had a
reason.

The same results are possible by praying to a
telephone pole. #lsntThePoleGood",307,52
aAeB4Pg.jpg,"GaP Coote
This photo is incredible. You can see the idea
percolating in his mind. “Why has no one

thought of this. The answer is right in front of
us. | will say it. I'll be the hero we need.”

 
   

Best Practices

FOR EVERY A

cia re eat feel Ufo ee

bot) ct DS isa)

Ree oc
Reece I

mn

i‘
r] 1 | ed",304,65
aAeB4VR.jpg,The four horsemen of m_th,25,5
aAeB51R.jpg,,0,0
aAeB5Eo.jpg,"; \ i ReggieAmie 9 months ago
.

Hello! It is me, Reggie. | am currently watching
this video on my Nintendo 3DS.

G25 Fe Reply ~",128,27
aAeB5QZ.jpg,,0,0
aAeB5RE.jpg,"o
What are the odds?
C ]

A Melee a mi

(e) | (e
=? | (ee

aMeRiCaNs sTuPid",75,19
aAeB6Yo.jpg,,0,0
aAeB710.jpg,"UCR UURM ALS UES TS
a
APPRECIATED THAN AS A TEACHER

:

CLS DR
a
APPRECIATED THAN AS A TEACHER

PT alieteye",107,22
aAeB76R.jpg,,0,0
aAeB77o.jpg,,0,0
aAeB7GE.jpg,"When you're jogging 2x daily

to get the right amount of UV
light to cure Corona

 

aida",89,17
aAeB7jE.jpg,,0,0
aAeB7nL.jpg,"The spanish flu
happened 1920
and Covid is
going on in 2020

  
 
     
 
 
     
 
   
 
       
   
 
 
   
     
   

  

Spanish flu and
Corona virus are
both respiratory
viruses.

  

At 100th day the
spanish flu killed

200k people. Covid-19
just passed 100 days
and 195k deaths

  

There was a
second wave of
spanish flu that
‘killed 25
milllion people",360,51
aAeB7P0.jpg,"TI DONT HAVE
ANY MONEY! I'm
‘IN DEBT.

          
 

    
  
 

 
 

WELL GIVE
ME ALL YOUR
oeeT.

 

 

SHEN @",110,16
aAeB7q0.jpg,,0,0
aAeB7R9.jpg,,0,0
aAeB7Y9.jpg,"WILL EVERYTHING BE OKAY?

BUT, WILL MOST
THINGS BE OKAY?

WILL ANYTHING BE
OKAY? DEPENDS ON YOUR
DEFINITION OF “OKAY”",117,20
aAeB80d.jpg,eS,2,1
aAeB819.jpg,"& Brian Kieffer

@bckieffer

My 7 y.o. put on a suit for his class Zoom this morning.
My wife told me | needed to go see it so | popped my
head in to grab a pic. He was concerned | was going to

interrupt him and flashed me the “I'm on a call hand
signal.” It took everything | have not to bust out laughing.",308,66
aAeB830.jpg,"“Thanks for
=staying in and %
el rel

mW) a'fe) 11 ~
s ie",57,14
aAeB83Z.jpg,,0,0
aAeB850.jpg,,0,0
aAeB88o.jpg,"G
DISINFECTANT,
Zz + La.",24,5
aAeB89Z.jpg,,0,0
aAeB8A0.jpg,,0,0
aAeB8Ap.jpg,"LAMAR MCNICKGUR
@acholamar

seein all these ppl still going out,
hanging with ppl, and not taking ANY
precautions and it’s upsetting me and
my home girl bc we feel like WELL
DAMN, if y’all still chillin, when the
HELL this virus gon GO?!",237,43
aAeB8dp.jpg,"Reporter: How long have ben an adult?

Me: 10+ years
Reporter: So you're pretty good at it.
Me:",95,18
aAeB8EL.jpg,"ve to worry ita long

   

spoopyyy 2630Points 3d

Get her pregnant and go for a double kill.
Ce i an",101,20
aAeB8eo.jpg,,0,0
aAeB8Go.jpg,"Quarantine day: ??? ...Fuck it, I’m going
to Mars ¥",51,10
aAeB8jo.jpg,"Coronavirus Cases: Copy

Search Goo
yuntry Print...
Deaths
144,323 [yrs

eS ""syinon

s Network ®oronavirus Cases:
/hi> ;

-number""™ >

i = Deaths:",146,23
aAeB8Lp.jpg,,0,0
aAeB8m9.jpg,,0,0
aAeB8MR.jpg,,0,0
aAeB8N9.jpg,,0,0
aAeB8P9.jpg,,0,0
aAeB8q9.jpg,,0,0
aAeB8Qd.jpg,"I’m sure things will be back to normal by July.

July:",54,11
aAeB8Rg.jpg,,0,0
aAeB8RR.jpg,,0,0
aAeB8Vg.jpg,,0,0
aAeB8wp.jpg,"A rock:

 

 

 

A rock in American
movies:",44,7
aAeB8x0.jpg,,0,0
aAeB8XR.jpg,Pewds: You India! You Lose!,27,5
aAeB969.jpg,"e @lavishjimin

asians can be bad too

 

i thought she was dabbing at first
but it was her collar bone",103,20
aAeB9Gg.jpg,,0,0
aAeB9n2.jpg,,0,0
aAeB9n9.jpg,"Teachers in class

Teachers on
parents meeting

Teachers on
xvideos",67,10
aAeB9y9.jpg,,0,0
aAeBAAp.jpg,"rsa paver
cheep te
Fea ise y
Hl emer oo
Haber eri)

 

    

aerate

“Ee",72,14
aAeBAVg.jpg,"ICAN|RECOGNISEA\GIRE

 

BY THE SHAPEOFHER ASS

Peary",53,6
aAeBAyd.jpg,,0,0
aAeBAYg.jpg,"Canada im
any movie",19,4
aAeBAzZ.jpg,ee,2,1
aAeBBAd.jpg,"¥

ry
5
a4
J
2
4
vi",19,8
aAeBD2R.jpg,"After watching some true
crime documentaries,
| got to Say...

The american justice
SVS H",89,15
aAeBedp.jpg,"My English skills

 

English in English
my mind I speak",56,10
aAeBEjL.jpg,,0,0
aAeBEr0.jpg,,0,0
aAeBeXg.jpg,"This morning my son said his
ear hurt and | said on the inside
or outside, so he walks out the
front door, comes back in and
says both. Moments like this got
me wondering if lm saving too
much for college.",205,42
aAeBg9d.jpg,"@vikramchandra

© Wier MOLT Le R J Me

India seems to have sacrificed its
economy to save lives.

The US seems to have sacrificed lives
to save the economy. That's strange
because we have always been told
that human life is cheap in India, and
so precious in the US!",266,50
aAeBgbE.jpg,,0,0
aAeBgnR.jpg,,0,0
aAeBGpd.jpg,"18 MARCH 2828

Hello its me @ali™@BKcar nice play with you

  
 
  
  
  

You know , | have corona virus if you dont Level (24
see me online 10 days you can use my
account esgo

‘And you can trade skin if you want 6
we
hope we can play togehter again

See you:) eo a
wR!

ld
Ps",278,57
aAeBGVo.jpg,Ti,2,1
aAeBgZ0.jpg,,0,0
aAeBj00.jpg,"1:42 pfszoao im @ “4 37%O

xX @ After COVID-19, India’s ... Q <e :

From thehindu.com — delivered by C

= THEt@ HINDU s®
eS —l Tl

NATIONAL

After COVID-19, India’s next
challenge could be mega-
sized locust attack this
summer

   

According to Food and Agriculture Organisation, a one
square kilometre of locust swarm, containing about 40
million locusts, can in a day eat as much food as
35,000 people. This Feb. 21, 2020 file photo shows
swarm of desert locusts over a ranch near the town of
Nanyuki in Laikipia county, Kenya. | Photo Credit:
REUTERS

Atul Aneja

Finding A Job In The USA Might Be
Easier Than You Think",623,112
aAeBj2E.jpg,,0,0
aAeBj59.jpg,,0,0
aAeBj6Z.jpg,,0,0
aAeBj7g.jpg,"LM ATL met OL
ea eee HEA es)

 

a ~~
Ue 2
N \
\

ened y

a ny",62,19
aAeBjA2.jpg,,0,0
aAeBjBE.jpg,When guys see women do yoga,27,6
aAeBjbp.jpg,,0,0
aAeBjD2.jpg,",_ gins wnen | girls in
was in middle school middie school now",62,13
aAeBjdg.jpg,"Lawful good Tiefling Warlock — The Fiend Patron
know that sounds crazy, but hear me out.

‘What my character knows: | never know my parents and | was raised by some poor woman. She taught
me how to be a good person. When | was growing up, | try to be a cleric | my local temple. But they
refuse me because of my nature. In despair | call for someone, some high power and Lord Bal'gamug
(made up) answered. He offered me a contract. For every good deed He will give me more power. There
were 20 deeds in contract (for every level one good deed. DM can to decide what those deeds are)

What my character doesn't know: Bal'gamug was Dispater's general who tries to kill him and take his
place. But he failed and Dispater decided to punish him with forced contract with my character. Devils
despise good and because of that every time | do something good in Bal'gamug name, my character
gives more cause for mockery and all Hell laughs at him. And also what additionally makes this contract
the worst contract in history of Hell i's that does not require soul in return, just good deeds for power
Contract offered me Dispater in disguise. Balgamug is furious because he is in jail and can't do anything.
Only way to break this contract is to kill him. Every time | get in touch with Lord Balgamug is instead
Dispater in disguise who asks of me to do good deeds

So all | want is to do good deeds and pleased my Lord Balgamug. My appearance is intimidating (you
know devilish look and deep devilish voice) but | don't try to bee. Instead | trying to be polite, kind, self-
sacrificing, put others’ needs ahead of my own and so on.

hope you lke it. If so fell free to use it",1669,316
aAeBjep.jpg,,0,0
aAeBjGp.jpg,"(TUES
CAEN

   
 
 

.
Bam,
wah
é ata
ty thal

asin
PES GUL

imaflip.com",72,13
aAeBjjp.jpg,,0,0
aAeBjKo.jpg,"ict sa dlc)

gnc aa dic!

       

y \e} 3 EXOTIC KING FROM _-",62,13
aAeBjLg.jpg,,0,0
aAeBjmR.jpg,,0,0
aAeBjn0.jpg,,0,0
aAeBjnZ.jpg,,0,0
aAeBjpR.jpg,"People in mobile game ads:

e\l

   

is eV
vcan't a
omc-1 0%,",62,12
aAeBjQZ.jpg,,0,0
aAeBjrL.jpg,,0,0
aAeBjW0.jpg,"@ee@co Sprint LTE 1:00 PM 75% #0

   
   
  

ssages Babe etails

Where are you?

Ok. Hurry up",94,16
aAeBjx2.jpg,,0,0
aAeBjx9.jpg,,0,0
aAeBjz9.jpg,"Boomers: kids these days can only survive
with technology

Also boomers:",72,11
aAeBKv2.jpg,,0,0
aAeBKw0.jpg,,0,0
aAeBL02.jpg,,0,0
aAeBL9L.jpg,"Bae: ""Come over""
Me: ""Nah I'm still on self-quarantine""
Bae: ""My parents aren't home...""",88,14
aAeBLbg.jpg,"Okay that’s a pretty good
wish. You still have 3 left,
that one’s on me!

     

I wish pets would teleport to
you like they do in Minecraft",140,27
aAeBLLd.jpg,,0,0
aAeBLro.jpg,KIM Cures,9,2
aAeBLWg.jpg,,0,0
aAeBLzR.jpg,,0,0
aAeBm1p.jpg,"Woman Kicked Out of KFC For
Breastfeeding Her 42-Year-Old Son",61,10
aAeBm7Z.jpg,"9
years and now finally in a girl
sleepover",43,9
aAeBmAo.jpg,,0,0
aAeBMAR.jpg,,0,0
aAeBmER.jpg,,0,0
aAeBMj9.jpg,,0,0
aAeBmP0.jpg,"Weekly reminder that
Epstein was killed to
protect pedophiles in
high places and literally
no one, especially you,
is going to do shit about it.",144,25
aAeBmq0.jpg,"When you outlived two North
Korean dictators and the current

third one is almost dying

 

  
  

Rn ae ef) / Ae
Oo. AL 5 57 |8

rk .",134,27
aAeBmX9.jpg,,0,0
aAeBmyL.jpg,,0,0
aAeBNBL.jpg,,0,0
aAeBNGo.jpg,"North Korea be like “here comes our
glorious leader”",52,9
aAeBNmg.jpg,"Quarantine affects people
differently. Sigourney Weaver
chose to work out.... A lot",83,12
aAeBNN2.jpg,"\ ~

1 & dumpertsport",21,5
aAeBNoo.jpg,"This dude was left hanging and then
tried to hail a cab",55,12
aAeBNOR.jpg,"Hannibal Lecter, when seeing a
beautiful girl :

     

VAS

7
ae

i

tC

—-
Se]

ei

‘. < F
Noe UCM Mela acm eMC Mute Meld

meat. =",132,28
aAeBNP2.jpg,,0,0
aAeBNxp.jpg,"Fortunately, Susie’s doors lock
from the outside.",49,7
aAeBOe0.jpg,,0,0
aAeBPKZ.jpg,"IS IT JUST ME, OR DID EVERY KID
IN THE 90S HAVE THESE CUPS?",59,14
aAeBpV9.jpg,,0,0
aAeBqDg.jpg,,0,0
aAeBQEo.jpg,"a

     
    
    

No We can’t send an
astronaut to the sun...

He would burn

 

What if we sent him
at night?",112,20
aAeBqOE.jpg,"Hey man, do you
see that guy
-\over there

 
  
 

= i

He likes
Q)) to revive
old memes",88,18
aAeBqop.jpg,,0,0
aAeBQqg.jpg,,0,0
aAeBqwR.jpg,"8 Crazy-Easy Tricks to help you stop
being bullied! Wow, really works!",70,12
aAeBqxg.jpg,,0,0
aAeBqYd.jpg,,0,0
aAeBr69.jpg,,0,0
aAeBRMg.jpg,"Wer #

THE WITCHER",18,4
aAeBVAg.jpg,"i) Rach Sharpe » Golden Retrievers UK
py 13 hrs -@

Has anyone else had a shaving accident

Was trimming my husband beard and she came up
behind me | was like oh yeah I'll shave the dog (jokingly)
and she moved her head and now has this line in her

She looks like a money box and | can’t even look at her
without crying <=",323,67
aAeBVmL.jpg,"9GAG.COM
‘Call of Duty' Cheaters Are Being Matched Up
Together As Punishment

 

as
CODycheater

Our battle willbe legendary!",125,18
aAeBvQ0.jpg,,0,0
aAeBvvd.jpg,,0,0
aAeBxy0.jpg,"1969: by 2020 we're going to have flying
cars, all diseases cured, and everyone will
be rich

2020:
Joe Biden @
@JoeBiden

| can't believe | have to say this,
but please don't drink bleach.",189,35
aAeBYno.jpg,,0,0
aAeByv2.jpg,"WELL THIS GUY IS GOING STRAIGHT
TO HELL",39,8
aAeBz10.jpg,"Mafia: Pay for our protection service or
we'll beat you up and take your stuff

American public: You can't
do that, it's wrong

Government:",139,24
aAeBz1Z.jpg,,0,0
aAeBz29.jpg,,0,0
aAeBz42.jpg,"No one:

The moldy cheese next to my name:",42,9
aAeBZ62.jpg,"Deg a Ta Sy ee

  

LX eS

MUN VT
Meant terval os",49,12
aAeBz6g.jpg,"GOVERNMENT: STUDENTS ARE
WORRIED ABOUT THEIR FUTURE BUT |
KNOW THEY'RE STUDYING HARD
DURING LOCKDOWN

STUDENTS :",112,17
aAeBz7o.jpg,,0,0
